listing_id,high,medium,low
6933362,0.147,0.2605,0.5925
6822086,0.0485,0.18,0.7715
6939543,0.0985,0.24558333333333335,0.6559166666666666
6882675,0.0735,0.4215,0.505
6925986,0.003,0.0775,0.9195
6927417,0.072,0.709,0.219
6824119,0.2125,0.4025,0.385
6923589,0.06108333333333333,0.289,0.6499166666666666
7205380,0.0015,0.0595,0.939
6904992,0.0745,0.248,0.6775
6857676,0.0565,0.196,0.7475
6942001,0.0575,0.35835833333333345,0.5841416666666669
7187800,0.0245,0.219,0.7565
6877985,0.2995,0.347,0.3535
6821414,0.052,0.1255,0.8225
6864512,0.007,0.1105,0.8825
6827448,0.041,0.201,0.758
6908603,0.007,0.058,0.935
7229431,0.036,0.152,0.812
6887335,0.01,0.068,0.922
6882828,0.0385,0.2815,0.68
6899958,0.0325,0.2385,0.729
6824008,0.0735,0.363,0.5635
6903906,0.227,0.218,0.555
7115894,0.1675,0.7065,0.126
6941723,0.0125,0.1595,0.828
6839785,0.2285,0.3465,0.425
6886776,0.0265,0.205,0.7685
6916643,0.014,0.038,0.948
6913846,0.1385,0.2385,0.623
6890122,0.015,0.07,0.915
6835099,0.0085,0.071,0.9205
6945428,0.0775,0.38625,0.53625
6887669,0.046,0.24483333333333335,0.7091666666666666
6935132,0.0005,0.006,0.9935
6857587,0.058,0.211,0.731
6935498,0.07,0.376,0.554
6947868,0.1685,0.5125,0.319
6850003,0.0625,0.4805,0.457
6852354,0.152,0.28225,0.56575
6919832,0.013,0.0985,0.8885
6812510,0.0415,0.066,0.8925
6896715,0.1185,0.23883333333333334,0.6426666666666667
7227507,0.026,0.1085,0.8655
6887453,0.0335,0.2165,0.75
6921056,0.112,0.3989166666666667,0.48908333333333337
6932635,0.39466666666666667,0.4285833333333333,0.17675
6893393,0.0015,0.069,0.9295
6940659,0.12,0.1065,0.7735
6891517,0.006,0.0355,0.9585
6818991,0.0285,0.2485,0.723
6899307,0.141,0.3585,0.5005
7175517,0.01,0.0885,0.9015
6895415,0.031,0.1345,0.8345
6945124,0.0405,0.1875,0.772
6878796,0.023,0.331,0.646
6901435,0.0495,0.1295,0.821
7098987,0.21325,0.37625,0.4105
6868925,0.086,0.4255,0.4885
6862452,0.335875,0.3768333333333333,0.28729166666666667
6904865,0.0045,0.0175,0.978
6872445,0.0125,0.23,0.7575
6816856,0.0355,0.1715,0.793
6910410,0.002,0.0485,0.9495
6847518,0.02,0.3085,0.6715
6860992,0.006,0.142,0.852
7093387,0.043,0.3445,0.6125
6891540,0.227275,0.34,0.432725
6928645,0.0145,0.1125,0.873
6874105,0.033,0.181,0.786
6819576,0.09683333333333334,0.2569583333333333,0.6462083333333333
6817538,0.004,0.021,0.975
6819741,0.596,0.195,0.209
6878626,0.133,0.391,0.476
6901210,0.0165,0.2125,0.771
6888879,0.043,0.627,0.33
6888947,0.0865,0.271,0.6425
6883374,0.0025,0.027,0.9705
6836031,0.031,0.1615,0.8075
6851387,0.0005,0.0165,0.983
6907149,0.066,0.264,0.67
6882595,0.105,0.313,0.582
6816916,0.071,0.228,0.701
6878470,0.0,0.019,0.981
6865752,0.0365,0.187,0.7765
7217321,0.148,0.4745,0.3775
6944366,0.11966666666666667,0.24665,0.6336833333333334
6918425,0.168,0.4165,0.4155
6821736,0.035,0.2545,0.7105
6936271,0.039,0.713,0.248
6874179,0.0885,0.2875,0.624
7135281,0.043,0.113,0.844
6942663,0.1905,0.3745,0.435
6903026,0.105,0.2835,0.6115
6824421,0.011,0.111875,0.877125
6820128,0.002,0.3375,0.6605
6850604,0.0465,0.2795,0.674
7120955,0.0015,0.0245,0.974
6847409,0.031,0.184,0.785
7056210,0.03,0.1045,0.8655
6939935,0.0315,0.077,0.8915
6844699,0.034,0.3165,0.6495
6833246,0.0555,0.425,0.5195
6845220,0.1035,0.5435,0.353
6824273,0.3575,0.4745,0.168
6873326,0.2665,0.339,0.3945
6941227,0.0065,0.1255,0.868
6899355,0.0015,0.058,0.9405
6880235,0.066,0.255,0.679
6850018,0.0935,0.529,0.3775
6818489,0.0245,0.807,0.1685
7159592,0.0515,0.227,0.7215
7200711,0.08005952380952382,0.37402380952380954,0.5459166666666667
6842278,0.0315,0.133,0.8355
6829488,0.0085,0.262,0.7295
6916976,0.0385,0.177,0.7845
6863573,0.012,0.1235,0.8645
6900303,0.0,0.0025,0.9975
6830686,0.1095,0.4025,0.488
7088285,0.1485,0.315,0.5365
6875119,0.16358333333333333,0.30291666666666667,0.5335
6852969,0.027,0.117,0.856
6834964,0.002,0.002,0.996
6888066,0.076,0.44,0.484
6862580,0.0145,0.234,0.7515
6902903,0.257,0.21608333333333335,0.5269166666666667
6940227,0.035,0.134,0.831
7094978,0.057,0.339,0.604
6849775,0.0145,0.161,0.8245
6852514,0.122,0.2564166666666666,0.6215833333333333
6908752,0.174,0.3195,0.5065
6926813,0.008,0.5705,0.4215
6867168,0.028,0.207,0.765
6916938,0.006,0.208,0.786
7217282,0.335,0.31225,0.35275
6830318,0.31,0.141,0.549
6841129,0.17775,0.35805000000000003,0.46420000000000006
6933898,0.0295,0.4185,0.552
6852224,0.145,0.3105,0.5445
6855108,0.1525,0.4365,0.411
6857681,0.082,0.3085,0.6095
7167282,0.001,0.0155,0.9835
6939214,0.1425,0.297,0.5605
6922283,0.151,0.4565,0.3925
6859605,0.013,0.09578333333333333,0.8912166666666667
6904148,0.036,0.1725,0.7915
6882954,0.055,0.453,0.492
6939093,0.006,0.0945,0.8995
6831383,0.0075,0.091,0.9015
6894471,0.0005,0.034,0.9655
6931008,0.087,0.64,0.273
6838588,0.028,0.205,0.767
6851730,0.014,0.2205,0.7655
6911988,0.0055,0.113,0.8815
6814325,0.034,0.557,0.409
6838809,0.3265,0.2385,0.435
6822777,0.08,0.2789833333333333,0.6410166666666667
6887378,0.06175,0.35095,0.5873
6913098,0.0045,0.082,0.9135
6936520,0.30929166666666663,0.409125,0.28158333333333335
6837850,0.1665,0.2965,0.537
6918818,0.003,0.2145,0.7825
6897497,0.002,0.033,0.965
6936577,0.055,0.3645,0.5805
6826594,0.182,0.4925,0.3255
6865047,0.013,0.225,0.762
6823879,0.133,0.3515,0.5155
6914868,0.312,0.468,0.22
6863654,0.001,0.021,0.978
6907061,0.067,0.2495,0.6835
7180725,0.031,0.125,0.844
7205244,0.028,0.2145,0.7575
6856962,0.3135,0.19125,0.49525
6885323,0.0045,0.043,0.9525
6912379,0.633,0.1325,0.2345
6858148,0.0605,0.2525,0.687
6814582,0.0415,0.199,0.7595
6940703,0.03,0.188,0.782
7181144,0.0615,0.478,0.4605
6825868,0.06,0.2005,0.7395
6889020,0.094,0.246,0.66
6869287,0.0045,0.0045,0.991
6871054,0.163,0.5205,0.3165
6870018,0.0155,0.14,0.8445
6895217,0.03916666666666667,0.1718333333333333,0.789
6855875,0.0365,0.214,0.7495
7185369,0.028,0.2565,0.7155
6848724,0.0695,0.175,0.7555
6912010,0.0635,0.5685,0.368
6911483,0.079,0.114,0.807
6826557,0.0195,0.319,0.6615
6893666,0.012,0.0675,0.9205
6946801,0.118,0.2025,0.6795
6871189,0.0025,0.0265,0.971
6844700,0.459,0.365,0.176
6832474,0.0085,0.065,0.9265
6922129,0.053,0.1245,0.8225
6941269,0.05,0.1295,0.8205
6850111,0.0125,0.084,0.9035
6871721,0.022,0.0895,0.8885
6834277,0.0,0.001,0.999
6815020,0.0945,0.20407738095238093,0.701422619047619
6839790,0.1015,0.43,0.4685
6929149,0.01,0.0685,0.9215
6832299,0.1945,0.2835,0.522
6908265,0.0065,0.173,0.8205
6819513,0.0815,0.1655,0.753
6922046,0.079,0.1635,0.7575
6911700,0.0045,0.161,0.8345
7132375,0.25,0.3195,0.4305
6826330,0.0275,0.612,0.3605
6892358,0.212,0.417,0.371
6844735,0.0555,0.2205,0.724
6830282,0.0085,0.09,0.9015
6831883,0.001,0.012,0.987
6861551,0.161,0.323125,0.515875
6857472,0.004,0.0495,0.9465
6844170,0.165,0.4825,0.3525
6870992,0.053,0.2545,0.6925
6824420,0.043,0.1485,0.8085
6842673,0.033,0.192,0.775
6870166,0.5595,0.2005,0.24
6923521,0.023,0.2115,0.7655
6923067,0.0375,0.485,0.4775
7102369,0.0965,0.674,0.2295
6918324,0.0235,0.047,0.9295
6875753,0.006,0.078,0.916
6858106,0.0505,0.406,0.5435
6945544,0.031,0.347,0.622
6843762,0.001,0.001,0.998
6916249,0.0115,0.17733333333333332,0.8111666666666666
6881283,0.19575,0.2455,0.55875
6905410,0.0095,0.0635,0.927
6892408,0.209,0.3265,0.4645
6930990,0.173,0.5862,0.24080000000000001
6835400,0.0035,0.024,0.9725
6867680,0.0485,0.4465,0.505
6910555,0.0415,0.1225,0.836
7178838,0.042,0.149,0.809
6925050,0.019,0.2285,0.7525
6831230,0.187,0.549,0.264
6884393,0.466,0.4855,0.0485
6850763,0.246,0.388825,0.365175
6835259,0.001,0.0085,0.9905
6878793,0.01,0.02,0.97
6843709,0.0565,0.40175,0.54175
6880861,0.151,0.461,0.388
6927246,0.0785,0.5255,0.396
6884364,0.325,0.3545,0.3205
6932934,0.0125,0.1175,0.87
6943694,0.1445,0.403,0.4525
6831730,0.0015,0.0185,0.98
6844928,0.282,0.461,0.257
6885511,0.1935,0.2365,0.57
6844807,0.1615,0.556,0.2825
6817080,0.01,0.041,0.949
6851413,0.047,0.174,0.779
6918623,0.0075,0.16,0.8325
6932080,0.287,0.4225,0.2905
7117345,0.004,0.0195,0.9765
6821425,0.0545,0.2435,0.702
6924403,0.0225,0.1685,0.809
6854123,0.0235,0.1525,0.824
6852889,0.1805,0.1355,0.684
6866387,0.0045,0.15,0.8455
6858128,0.0955,0.39,0.5145
6905129,0.114,0.4955,0.3905
6932035,0.0965,0.263,0.6405
6884265,0.2175,0.4655,0.317
6936966,0.0645,0.39517261904761897,0.540327380952381
6881098,0.0465,0.14495,0.80855
6869941,0.0125,0.1365,0.851
6864713,0.0155,0.0685,0.916
6905259,0.0125,0.1295,0.858
6889865,0.016,0.5815,0.4025
6870562,0.1695,0.444,0.3865
7124351,0.028,0.1705,0.8015
6857644,0.005,0.0675,0.9275
6891045,0.3285,0.383,0.2885
6929039,0.0885,0.4055,0.506
6916229,0.0025,0.0145,0.983
6833556,0.3415,0.2905,0.368
6838951,0.1315,0.3805,0.488
6868487,0.0845,0.1505,0.765
6869690,0.0925,0.3275,0.58
6864005,0.1786666666666667,0.2597,0.5616333333333333
6923234,0.1015,0.2665,0.632
6827182,0.0625,0.2815,0.656
7146069,0.047,0.176,0.777
6890503,0.0215,0.109,0.8695
6911066,0.129,0.258,0.613
6876163,0.3115,0.14009166666666667,0.5484083333333333
6920433,0.029,0.4625,0.5085
6826987,0.159,0.3015,0.5395
6831058,0.012,0.135,0.853
6944184,0.0305,0.2275,0.742
6868480,0.0585,0.1545,0.787
7097198,0.04,0.1382,0.8218
6914595,0.048,0.246,0.706
6879535,0.013,0.247,0.74
6900971,0.0135,0.0505,0.936
6878555,0.1315,0.31004166666666666,0.5584583333333333
6839324,0.115,0.256,0.629
6819925,0.01,0.053,0.937
6839386,0.0325,0.3225,0.645
6825584,0.045,0.3155,0.6395
7201758,0.0265,0.2,0.7735
6864463,0.075,0.54,0.385
6815348,0.0015,0.0095,0.989
6820756,0.0935,0.3385,0.568
6858699,0.0775,0.2055,0.717
6843115,0.042,0.09953333333333333,0.8584666666666667
6850824,0.0095,0.0645,0.926
6937635,0.021,0.142,0.837
6828911,0.0705,0.13226666666666664,0.7972333333333333
7154618,0.013,0.0735,0.9135
6939143,0.172,0.3635,0.4645
6823169,0.0045,0.161,0.8345
6924844,0.0895,0.4995,0.411
6815925,0.234,0.37716666666666665,0.38883333333333336
6947389,0.0015,0.0045,0.994
7203267,0.2225,0.27075,0.50675
6825953,0.1085,0.351,0.5405
6833542,0.042875,0.186125,0.771
6854302,0.0045,0.1165,0.879
6843122,0.0885,0.1735,0.738
6851851,0.043,0.117,0.84
6879971,0.0605,0.169,0.7705
7136227,0.0,0.0085,0.9915
6925138,0.0095,0.22345833333333331,0.7670416666666667
6875050,0.0115,0.1105,0.878
6935199,0.251,0.4075,0.3415
6848027,0.028,0.3475,0.6245
6904795,0.504,0.2565,0.2395
6818781,0.0355,0.1455,0.819
6871081,0.4713333333333333,0.2818,0.24686666666666665
6888945,0.0125,0.327,0.6605
6925993,0.065,0.11066666666666666,0.8243333333333333
6928183,0.1695,0.3515,0.479
6847449,0.0005,0.0375,0.962
6857762,0.0265,0.3195,0.654
6942172,0.07858333333333332,0.22866666666666666,0.69275
6916747,0.0375,0.1415,0.821
6813002,0.183,0.2005,0.6165
6923932,0.001,0.004,0.995
6939669,0.092,0.31533333333333335,0.5926666666666667
6854566,0.0765,0.1075,0.816
6909019,0.083,0.3456,0.5714
6869921,0.0025,0.0025,0.995
6864519,0.039,0.479,0.482
6849438,0.0275,0.238,0.7345
6916590,0.052,0.3745,0.5735
6947299,0.0535,0.2825,0.664
7152604,0.0,0.0015,0.9985
6894914,0.179,0.1525,0.6685
6914502,0.0085,0.0365,0.955
6820113,0.4355,0.23,0.3345
6924106,0.015,0.207,0.778
6840817,0.0525,0.24894999999999998,0.69855
6913090,0.098,0.373,0.529
6934517,0.1055,0.3175,0.577
7152770,0.002,0.0,0.998
6868529,0.16575,0.2565,0.57775
6836709,0.007,0.0315,0.9615
6868506,0.0075,0.1005,0.892
6941712,0.02,0.264,0.716
6932760,0.0335,0.206,0.7605
6850191,0.11008333333333334,0.4374166666666666,0.4525
6878745,0.099,0.769,0.132
7094259,0.139,0.218,0.643
6831807,0.246,0.117,0.637
6891698,0.0015,0.017,0.9815
6923465,0.1785,0.3240833333333334,0.4974166666666667
6899213,0.185,0.38,0.435
6923804,0.001,0.044,0.955
6918979,0.0115,0.05,0.9385
6862421,0.0075,0.126,0.8665
6900993,0.011,0.127,0.862
6861580,0.0365,0.0925,0.871
6906474,0.0035,0.033,0.9635
6847010,0.309,0.274,0.417
6817985,0.028,0.139,0.833
6879738,0.1225,0.6485,0.229
7169995,0.0505,0.2305,0.719
6901359,0.0075,0.1315,0.861
6837382,0.011,0.034,0.955
6874250,0.1695,0.4313,0.3992
6886924,0.0275,0.05275,0.91975
6894687,0.003,0.0415,0.9555
6937873,0.0755,0.3945,0.53
6852900,0.0855,0.151,0.7635
6929432,0.052,0.4355,0.5125
6844489,0.0275,0.1715,0.801
6844561,0.074,0.29,0.636
6933747,0.0685,0.435,0.4965
6940885,0.0065,0.086,0.9075
6873782,0.1905,0.433,0.3765
6882375,0.0715,0.5265,0.402
6878769,0.04,0.3685,0.5915
6827016,0.0715,0.5455,0.383
6820773,0.0455,0.346,0.6085
6921124,0.0215,0.403,0.5755
6817935,0.3615,0.21025,0.42825
7144533,0.05075,0.33625,0.613
6813648,0.152,0.208,0.64
6834670,0.0835,0.2455,0.671
6878185,0.048,0.2615,0.6905
6923378,0.0335,0.3160833333333334,0.6504166666666668
6932252,0.1805,0.271,0.5485
6857065,0.0015,0.0265,0.972
7169899,0.0565,0.3375,0.606
6887074,0.039,0.1085,0.8525
6849463,0.0355,0.2225,0.742
6934153,0.026,0.259,0.715
7116464,0.1035,0.1455,0.751
6897412,0.0505,0.086,0.8635
6925887,0.0555,0.539,0.4055
6848650,0.0715,0.244,0.6845
6818453,0.167,0.222875,0.610125
6943153,0.02,0.211,0.769
6946348,0.6225,0.242,0.1355
6878770,0.038,0.2605,0.7015
6827664,0.0025,0.0535,0.944
6922984,0.025,0.2845,0.6905
6864544,0.0585,0.159,0.7825
6931437,0.011,0.062,0.927
7171071,0.0795,0.1525,0.768
6908215,0.09,0.6315,0.2785
6813875,0.1395,0.3305,0.53
6845221,0.017,0.619,0.364
6900902,0.0565,0.1475,0.796
6925197,0.0805,0.323,0.5965
6850783,0.0005,0.0385,0.961
6869002,0.0895,0.509,0.4015
7172791,0.0625,0.259,0.6785
6936176,0.0025,0.002,0.9955
6839462,0.2095,0.258,0.5325
6828651,0.0435,0.265,0.6915
6912630,0.067,0.2185,0.7145
6925870,0.029,0.152,0.819
6823876,0.0425,0.1805,0.777
6932538,0.017,0.165,0.818
6905724,0.054,0.1895,0.7565
6872564,0.001,0.0125,0.9865
6821027,0.044,0.1555,0.8005
6943747,0.202,0.2745,0.5235
7150854,0.0035,0.0055,0.991
7140107,0.034,0.177,0.789
6925056,0.0445,0.5221666666666668,0.4333333333333333
6908834,0.025,0.211,0.764
6841620,0.0765,0.223,0.7005
6927175,0.1,0.6785,0.2215
6911333,0.0625,0.4215,0.516
6936227,0.128,0.2915,0.5805
6935640,0.0925,0.549,0.3585
6901738,0.023,0.317,0.66
6849053,0.7065,0.1905,0.103
6879561,0.209,0.472,0.319
7166280,0.20441666666666666,0.6438690476190476,0.15171428571428572
6889409,0.03,0.151,0.819
6898181,0.002,0.0195,0.9785
6881507,0.001,0.0025,0.9965
6895263,0.0015,0.0055,0.993
6830090,0.061,0.1595,0.7795
7215380,0.1565,0.395,0.4485
6817698,0.0595,0.2965,0.644
6906566,0.2205,0.36979166666666663,0.4097083333333334
6894990,0.034,0.2215,0.7445
6873889,0.1005,0.775,0.1245
6879553,0.013,0.2935,0.6935
6878327,0.3875,0.286,0.3265
6907502,0.2195,0.2575,0.523
6913646,0.0605,0.2055,0.734
7300745,0.07716666666666668,0.2095,0.7133333333333334
6839638,0.0425,0.2785,0.679
6856873,0.2105,0.3795,0.41
6855357,0.0725,0.222,0.7055
6899979,0.0015,0.008,0.9905
6908433,0.167,0.4725,0.3605
6907408,0.001,0.01,0.989
7170775,0.195,0.5065,0.2985
6894035,0.0435,0.0885,0.868
6847457,0.0045,0.1945,0.801
6846258,0.041,0.166,0.793
6833602,0.452,0.38725,0.16075
7113888,0.0735,0.426,0.5005
6896850,0.299,0.5455,0.1555
6874757,0.0285,0.0935,0.878
6818474,0.072,0.3275,0.6005
6902137,0.07575,0.25625,0.668
6870798,0.1535,0.321,0.5255
7127496,0.0575,0.2535,0.689
6902192,0.091,0.3675,0.5415
6881324,0.433,0.111,0.456
6928837,0.086,0.29625,0.61775
6882452,0.103,0.5845,0.3125
6828286,0.005,0.0565,0.9385
7126963,0.0325,0.254,0.7135
6862928,0.0015,0.004,0.9945
6822277,0.085,0.306,0.609
6889752,0.098,0.34554166666666664,0.5564583333333334
6861415,0.064,0.241,0.695
6812868,0.09233333333333332,0.4276666666666667,0.48
6937889,0.246,0.303,0.451
6935346,0.052,0.1425,0.8055
7282611,0.0305,0.1935,0.7760000000000001
6936347,0.429,0.2545,0.3165
6824954,0.021375,0.166125,0.8125
6892538,0.057,0.292,0.651
6928786,0.0075,0.042875,0.949625
7164678,0.19513333333333333,0.5686166666666665,0.23625
6889908,0.1885,0.2305,0.581
6913892,0.515,0.1135,0.3715
6837599,0.5285,0.233,0.2385
6925955,0.0045,0.043,0.9525
6833907,0.1635,0.616,0.2205
6874618,0.0535,0.23435833333333334,0.7121416666666667
6877202,0.11141666666666668,0.4403333333333333,0.44825
6928643,0.0025,0.064,0.9335
6904977,0.0135,0.142,0.8445
6890725,0.048,0.24973333333333333,0.7022666666666667
6821381,0.0545,0.426,0.5195
6876184,0.138,0.312,0.55
6900571,0.0145,0.083,0.9025
6885274,0.0145,0.042,0.9435
6839484,0.248,0.4045,0.3475
6940393,0.001,0.1855,0.8135
6947646,0.0305,0.2505,0.719
7171492,0.054,0.3555,0.5905
6929184,0.0275,0.177,0.7955
6890360,0.0305,0.263,0.7065
6857523,0.1965,0.339,0.4645
6913381,0.0185,0.5135,0.468
6849511,0.098,0.109,0.793
6877504,0.0085,0.1135,0.878
7140050,0.0015,0.0825,0.916
6821705,0.054,0.1605,0.7855
6828363,0.409,0.4105,0.1805
6834416,0.08,0.23956666666666665,0.6804333333333333
6930248,0.095,0.598,0.307
6859894,0.053,0.2795,0.6675
6812012,0.0275,0.1165,0.856
7163323,0.007,0.029666666666666668,0.9633333333333334
6842540,0.174,0.379,0.447
6868726,0.033,0.1045,0.8625
6941446,0.0585,0.288,0.6535
6870488,0.0035,0.034,0.9625
6839242,0.2995,0.272,0.4285
7218255,0.0075,0.095,0.8975
6934549,0.0755,0.186125,0.738375
6889895,0.0345,0.131,0.8345
6825020,0.021583333333333333,0.10608333333333334,0.8723333333333334
6894947,0.3625,0.3115,0.326
7140525,0.0,0.0025,0.9975
6911993,0.038,0.093,0.869
6824037,0.052,0.1955,0.7525
6882446,0.02,0.1525,0.8275
6902447,0.026,0.1675,0.8065
6931156,0.0935,0.264,0.6425
6857795,0.3475,0.3167857142857143,0.33571428571428574
6831494,0.0,0.004,0.996
6853601,0.0155,0.1875,0.797
7098382,0.048,0.5735,0.3785
6896764,0.179,0.3695,0.4515
6852315,0.0055,0.0345,0.96
6879859,0.1565,0.4605,0.383
6823182,0.017,0.1665,0.8165
7186095,0.2025,0.482,0.3155
6888297,0.0195,0.294,0.6865
6862915,0.0925,0.276,0.6315
6876292,0.0355,0.196,0.7685
7125390,0.018,0.0315,0.9505
6894003,0.1055,0.495,0.3995
6882334,0.032,0.18,0.788
6902258,0.016,0.0925,0.8915
7202985,0.0005,0.0015,0.998
6854703,0.07325,0.40475,0.522
6867192,0.0575,0.3295,0.613
6891539,0.0045,0.221,0.7745
6944423,0.49618333333333325,0.252,0.2518166666666667
6828554,0.0105,0.0835,0.906
6909152,0.24020833333333333,0.30275,0.4570416666666667
6916377,0.0,0.0,1.0
6927731,0.04,0.2375,0.7225
7207035,0.029,0.28933333333333333,0.6816666666666666
6823232,0.1085,0.1685,0.723
6920352,0.059,0.6385,0.3025
6927006,0.27566666666666667,0.3255,0.3988333333333333
6882569,0.004,0.027,0.969
6930250,0.117,0.484,0.399
6874927,0.004,0.051,0.945
6819605,0.0175,0.1335,0.849
6919792,0.0205,0.1895,0.79
6865137,0.018,0.1585,0.8235
7129277,0.0655,0.427,0.5075
6812483,0.006,0.066,0.928
6939010,0.0825,0.2735,0.644
6946483,0.072,0.336,0.592
6861585,0.0385,0.188,0.7735
6939744,0.044,0.2495,0.7065
6892611,0.0825,0.421,0.4965
6830977,0.669,0.1805,0.1505
7128814,0.0055,0.0625,0.932
6923434,0.033,0.214,0.753
6942315,0.0585,0.202,0.7395
6948509,0.441,0.2885,0.2705
6890231,0.008,0.0675,0.9245
6912207,0.021,0.139,0.84
6838584,0.046,0.173,0.781
6847995,0.091,0.227,0.682
6917463,0.0785,0.4765,0.445
6903844,0.002,0.021,0.977
7157390,0.0265,0.2715,0.702
6855342,0.083,0.131,0.786
6835231,0.0885,0.295,0.6165
6862121,0.0,0.0025,0.9975
6945521,0.145,0.454,0.401
6867420,0.01,0.153,0.837
6905101,0.0355,0.554,0.4105
6818496,0.1275,0.294,0.5785
6918925,0.0075,0.3605,0.632
7123427,0.1985,0.4355,0.366
6814336,0.18916666666666668,0.2015,0.6093333333333333
6911832,0.0035,0.0555,0.941
6947977,0.075,0.4495,0.4755
6835357,0.0005,0.0035,0.996
6893083,0.074,0.4305,0.4955
6869401,0.004,0.0355,0.9605
6936872,0.126,0.5145,0.3595
6943363,0.0085,0.115,0.8765
6814666,0.107,0.4265,0.4665
6831228,0.2235,0.445,0.3315
6930325,0.0515,0.3725,0.576
7135468,0.2095,0.3495,0.441
6935649,0.312,0.4625,0.2255
6842816,0.05970833333333333,0.16079166666666667,0.7795
6836648,0.002,0.008,0.99
6843370,0.4095,0.3815,0.209
6829452,0.02,0.211,0.769
6814410,0.065,0.192,0.743
6861393,0.0115,0.044,0.9445
6947636,0.094,0.4213333333333334,0.48466666666666663
6884926,0.0755,0.47,0.4545
6948404,0.113,0.3255,0.5615
6879094,0.0925,0.2605,0.647
6887261,0.0895,0.270875,0.639625
6926944,0.1165,0.4765,0.407
6839343,0.0635,0.2655,0.671
6897753,0.043,0.1525,0.8045
6831379,0.0595,0.3045,0.636
6836705,0.0965,0.433,0.4705
6844690,0.0555,0.159,0.7855
6828230,0.004,0.003,0.993
6830259,0.3095,0.4345,0.256
6932110,0.0205,0.7625,0.217
6855525,0.5765,0.16678333333333334,0.2567166666666667
6912282,0.0155,0.0865,0.898
6887875,0.0075,0.1685,0.824
6897869,0.013,0.082,0.905
6833923,0.0285,0.4675,0.504
6938496,0.012,0.0995,0.8885
6906448,0.0005,0.0405,0.959
6920599,0.016,0.2115,0.7725
6931933,0.0085,0.051,0.9405
7141703,0.148,0.265,0.587
6856601,0.0755,0.3285,0.596
6861629,0.2555,0.388,0.3565
6871574,0.0395,0.227,0.7335
6813724,0.05525,0.296,0.64875
6881040,0.046,0.112,0.842
6849238,0.0335,0.331,0.6355
6874203,0.0885,0.1955,0.716
6872301,0.062,0.206,0.732
6926122,0.012,0.0145,0.9735
6939969,0.007,0.0735,0.9195
6825814,0.1075,0.4845,0.408
7186170,0.0025,0.041,0.9565
6825880,0.1035,0.627,0.2695
6884791,0.0315,0.302,0.6665
6821357,0.084,0.164275,0.751725
6878281,0.1695,0.339,0.4915
6826274,0.085,0.3195,0.5955
6893401,0.0045,0.042,0.9535
6916446,0.0,0.0245,0.9755
6866042,0.055,0.091,0.854
6875316,0.019333333333333334,0.078,0.9026666666666666
7127588,0.0095,0.075,0.9155
6858014,0.0015,0.05,0.9485
6941487,0.1845,0.521,0.2945
6843123,0.1665,0.2315,0.602
6876888,0.11,0.1225,0.7675
6934688,0.3055595238095238,0.23383333333333334,0.4606071428571429
6820861,0.082,0.1991,0.7189
6843755,0.0415,0.108,0.8505
6944973,0.024,0.1365,0.8395
6881747,0.144,0.5795,0.2765
6813603,0.02783333333333333,0.1125,0.8596666666666666
6828988,0.0795,0.3055,0.615
6821920,0.045,0.284,0.671
7127604,0.0325,0.289,0.6785
6938542,0.2445,0.4145,0.341
6837880,0.058,0.1445,0.7975
6852092,0.0255,0.3675,0.607
6910395,0.0045,0.15,0.8455
6932175,0.0245,0.26,0.7155
6849066,0.0355,0.235,0.7295
6863912,0.411,0.3715,0.2175
6902673,0.0315,0.1905,0.778
6916858,0.011,0.0395,0.9495
6948262,0.1055,0.4145,0.48
6894002,0.296,0.474,0.23
6885322,0.0385,0.479,0.4825
7221273,0.022,0.122,0.856
6831285,0.0545,0.1285,0.817
6916257,0.0055,0.02,0.9745
6936285,0.037,0.2755,0.6875
6841694,0.029,0.2535,0.7175
6824601,0.0885,0.3715,0.54
6836071,0.107,0.35,0.543
6904669,0.0445,0.077,0.8785
6878834,0.06,0.4455,0.4945
6816237,0.0455,0.3015,0.653
6834249,0.0065,0.035,0.9585
6902274,0.008,0.1055,0.8865
6827266,0.0315,0.213,0.7555
6874541,0.0165,0.10106666666666668,0.8824333333333334
6871159,0.012,0.1135,0.8745
7227127,0.07425,0.4298333333333333,0.4959166666666667
6910909,0.002,0.1565,0.8415
6936374,0.062,0.0975,0.8405
6818024,0.0665,0.1195,0.814
6886456,0.044,0.392,0.564
6892989,0.072,0.431,0.497
6933005,0.011,0.106,0.883
7099456,0.3485,0.3765,0.275
6819978,0.124,0.451,0.425
6891067,0.0575,0.20425,0.73825
6890293,0.1735,0.2265,0.6
